,flight_name,flight_id,start_time,end_time,travel_time,stops,fare,source,destination
225,IndiGo,6E - 782,23:40,01:35,1h 55m,Non Stop,"15,509",DEL-Delhi,CU-Kolkata
226,IndiGo,6E - 2517,20:00,22:05,2h 5m,Non Stop,"15,509",DEL-Delhi,CU-Kolkata
227,IndiGo,6E - 912,17:45,19:40,1h 55m,Non Stop,"16,454",DEL-Delhi,CU-Kolkata
228,IndiGo,6E - 2057,18:40,20:45,2h 5m,Non Stop,"16,454",DEL-Delhi,CU-Kolkata
229,Vistara,UK - 707,17:30,19:35,2h 5m,Non Stop,"17,400",DEL-Delhi,CU-Kolkata
230,Vistara,UK - 737,15:55,18:05,2h 10m,Non Stop,"17,400",DEL-Delhi,CU-Kolkata
231,IndiGo,6E - 6005,22:20,00:15,1h 55m,Non Stop,"17,714",DEL-Delhi,CU-Kolkata
232,IndiGo,6E - 2082,15:20,17:25,2h 5m,Non Stop,"17,714",DEL-Delhi,CU-Kolkata
233,SpiceJet,SG - 8251,18:50,21:00,2h 10m,Non Stop,"18,343",DEL-Delhi,CU-Kolkata
234,Go First,G8 - 119,20:45,07:50,11h 5m,1 stop at Bengaluru,"18,577",DEL-Delhi,CU-Kolkata
235,IndiGo,6E - 5654,17:20,00:10,6h 50m,1 stop at Amritsar,"19,238",DEL-Delhi,CU-Kolkata
236,IndiGo,6E - 5401,14:25,20:00,5h 35m,1 stop at Agartala,"19,447",DEL-Delhi,CU-Kolkata
237,IndiGo,6E - 2127,17:15,22:10,4h 55m,1 stop at Chandigarh,"22,727",DEL-Delhi,CU-Kolkata
238,Air India,AI - 839,21:30,08:15,10h 45m,1 stop at Hyderabad,"22,860",DEL-Delhi,CU-Kolkata
239,Air India,AI - 540,20:40,10:40,14h,1 stop at Chennai,"22,860",DEL-Delhi,CU-Kolkata
240,Air India,AI - 544,16:50,08:15,15h 25m,1 stop at Hyderabad,"22,860",DEL-Delhi,CU-Kolkata
241,Air India,AI - 537,16:15,10:40,18h 25m,1 stop at Chennai,"22,860",DEL-Delhi,CU-Kolkata
242,IndiGo,6E - 2001,16:55,23:15,6h 20m,1 stop at Bhubaneshwar,"23,962",DEL-Delhi,CU-Kolkata
243,IndiGo,6E - 155,22:30,05:15,6h 45m,1 stop at Hyderabad,"24,565",DEL-Delhi,CU-Kolkata
244,IndiGo,6E - 147,23:30,06:00,6h 30m,1 stop at Pune,"27,164",DEL-Delhi,CU-Kolkata
245,Air Asia,I5 - 768,15:30,03:15,11h 45m,1 stop at Pune,"28,271",DEL-Delhi,CU-Kolkata
246,IndiGo,6E - 2017,18:10,01:15,7h 5m,1 stop at Mumbai,"29,947",DEL-Delhi,CU-Kolkata
247,Go First,G8 - 323,18:20,00:15,5h 55m,1 stop at Mumbai,"30,800",DEL-Delhi,CU-Kolkata
248,Go First,G8 - 336,15:15,00:15,9h,1 stop at Mumbai,"30,800",DEL-Delhi,CU-Kolkata
249,IndiGo,6E - 864,16:15,22:55,6h 40m,1 stop at Mumbai,"31,049",DEL-Delhi,CU-Kolkata
250,Air India,AI - 489,18:55,22:20,27h 25m,1 stop at Surat,"33,401",DEL-Delhi,CU-Kolkata
251,Vistara,UK - 933,15:30,09:40,18h 10m,1 stop at Mumbai,"35,670",DEL-Delhi,CU-Kolkata
252,Vistara,UK - 951,14:20,09:40,19h 20m,1 stop at Mumbai,"35,670",DEL-Delhi,CU-Kolkata
253,Vistara,UK - 933,15:30,16:55,25h 25m,1 stop at Mumbai,"35,670",DEL-Delhi,CU-Kolkata
254,Vistara,UK - 951,14:20,16:55,26h 35m,1 stop at Mumbai,"35,670",DEL-Delhi,CU-Kolkata
255,Vistara,UK - 933,15:30,19:55,28h 25m,1 stop at Mumbai,"35,670",DEL-Delhi,CU-Kolkata
256,Vistara,UK - 929,21:20,09:40,12h 20m,"2 Stops (AMD, BOM)","35,933",DEL-Delhi,CU-Kolkata
257,Vistara,UK - 929,21:20,16:55,19h 35m,"2 Stops (AMD, BOM)","35,933",DEL-Delhi,CU-Kolkata
258,Vistara,UK - 929,21:20,19:55,22h 35m,"2 Stops (AMD, BOM)","35,933",DEL-Delhi,CU-Kolkata
259,Vistara,UK - 955,17:45,09:40,15h 55m,1 stop at Mumbai,"37,035",DEL-Delhi,CU-Kolkata
260,Vistara,UK - 955,17:45,16:55,23h 10m,1 stop at Mumbai,"37,035",DEL-Delhi,CU-Kolkata
261,Vistara,UK - 955,17:45,19:55,26h 10m,1 stop at Mumbai,"37,035",DEL-Delhi,CU-Kolkata
262,Vistara,UK - 953,20:40,09:40,13h,1 stop at Mumbai,"37,875",DEL-Delhi,CU-Kolkata
263,Vistara,UK - 953,20:40,16:55,20h 15m,1 stop at Mumbai,"37,875",DEL-Delhi,CU-Kolkata
264,Vistara,UK - 953,20:40,19:55,23h 15m,1 stop at Mumbai,"37,875",DEL-Delhi,CU-Kolkata
265,Vistara,UK - 969,18:10,09:40,15h 30m,"2 Stops (AMD, BOM)","38,012",DEL-Delhi,CU-Kolkata
266,Vistara,UK - 969,18:10,19:55,25h 45m,"2 Stops (AMD, BOM)","38,012",DEL-Delhi,CU-Kolkata
267,Air India,AI - 814,22:30,10:40,12h 10m,"2 Stops (BOM, MAA)","38,369",DEL-Delhi,CU-Kolkata
268,Vistara,UK - 985,19:45,09:40,13h 55m,1 stop at Mumbai,"38,925",DEL-Delhi,CU-Kolkata
269,Vistara,UK - 977,19:00,09:40,14h 40m,1 stop at Mumbai,"38,925",DEL-Delhi,CU-Kolkata
270,Vistara,UK - 985,19:45,16:55,21h 10m,1 stop at Mumbai,"38,925",DEL-Delhi,CU-Kolkata
271,Vistara,UK - 977,19:00,16:55,21h 55m,1 stop at Mumbai,"38,925",DEL-Delhi,CU-Kolkata
272,Vistara,UK - 985,19:45,19:55,24h 10m,1 stop at Mumbai,"38,925",DEL-Delhi,CU-Kolkata
273,Vistara,UK - 977,19:00,19:55,24h 55m,1 stop at Mumbai,"38,925",DEL-Delhi,CU-Kolkata
274,Vistara,UK - 981,21:30,09:40,12h 10m,1 stop at Mumbai,"44,175",DEL-Delhi,CU-Kolkata
275,Vistara,UK - 981,21:30,16:55,19h 25m,1 stop at Mumbai,"44,175",DEL-Delhi,CU-Kolkata
276,Vistara,UK - 981,21:30,19:55,22h 25m,1 stop at Mumbai,"44,175",DEL-Delhi,CU-Kolkata
277,Vistara,UK - 941,16:55,09:40,16h 45m,1 stop at Mumbai,"54,675",DEL-Delhi,CU-Kolkata
278,Vistara,UK - 941,16:55,16:55,24h,1 stop at Mumbai,"54,675",DEL-Delhi,CU-Kolkata
279,Vistara,UK - 941,16:55,19:55,27h,1 stop at Mumbai,"54,675",DEL-Delhi,CU-Kolkata
280,Vistara,UK - 781,17:50,09:40,15h 50m,"2 Stops (BBI, BOM)","56,145",DEL-Delhi,CU-Kolkata
281,IndiGo,6E - 2162,20:30,23:20,2h 50m,Non Stop,"9,314",DEL-Delhi,MAA-Chennai
282,IndiGo,6E - 2061,23:00,01:55,2h 55m,Non Stop,"9,314",DEL-Delhi,MAA-Chennai
283,IndiGo,6E - 2115,15:40,18:35,2h 55m,Non Stop,"9,314",DEL-Delhi,MAA-Chennai
284,IndiGo,6E - 2097,19:10,22:10,3h,Non Stop,"9,314",DEL-Delhi,MAA-Chennai
285,Vistara,UK - 835,19:55,22:45,2h 50m,Non Stop,"9,315",DEL-Delhi,MAA-Chennai
286,Vistara,UK - 837,17:25,20:15,2h 50m,Non Stop,"9,315",DEL-Delhi,MAA-Chennai
287,Air India,AI - 540,20:40,23:35,2h 55m,Non Stop,"9,315",DEL-Delhi,MAA-Chennai
288,Air India,AI - 537,16:15,19:30,3h 15m,Non Stop,"9,315",DEL-Delhi,MAA-Chennai
289,IndiGo,6E - 2169,17:25,20:15,2h 50m,Non Stop,"11,090",DEL-Delhi,MAA-Chennai
290,IndiGo,6E - 6823,18:05,00:25,6h 20m,1 stop at Hyderabad,"15,860",DEL-Delhi,MAA-Chennai
291,IndiGo,6E - 2117,16:20,21:20,5h,1 stop at Goa,"16,822",DEL-Delhi,MAA-Chennai
292,IndiGo,6E - 2104,19:30,00:25,4h 55m,1 stop at Hyderabad,"18,607",DEL-Delhi,MAA-Chennai
293,IndiGo,6E - 2006,18:45,00:10,5h 25m,1 stop at Lucknow,"18,744",DEL-Delhi,MAA-Chennai
294,IndiGo,6E - 2187,15:00,20:15,5h 15m,1 stop at Hyderabad,"19,448",DEL-Delhi,MAA-Chennai
295,IndiGo,6E - 6823,18:05,22:05,4h,1 stop at Hyderabad,"20,276",DEL-Delhi,MAA-Chennai
296,IndiGo,6E - 2409,17:20,22:40,5h 20m,1 stop at Mangalore,"22,537",DEL-Delhi,MAA-Chennai
297,Air India,AI - 814,22:30,07:25,8h 55m,1 stop at Mumbai,"24,824",DEL-Delhi,MAA-Chennai
298,Air India,AI - 605,21:15,07:25,10h 10m,1 stop at Mumbai,"24,824",DEL-Delhi,MAA-Chennai
299,Air India,AI - 805,20:00,07:25,11h 25m,1 stop at Mumbai,"24,824",DEL-Delhi,MAA-Chennai
300,Air India,AI - 441,17:55,07:25,13h 30m,1 stop at Mumbai,"24,824",DEL-Delhi,MAA-Chennai
301,Air India,AI - 863,14:00,07:25,17h 25m,1 stop at Mumbai,"24,824",DEL-Delhi,MAA-Chennai
302,SpiceJet,SG - 711,21:40,21:30,23h 50m,1 stop at Mumbai,"24,844",DEL-Delhi,MAA-Chennai
303,SpiceJet,SG - 8169,19:45,21:30,25h 45m,1 stop at Mumbai,"24,844",DEL-Delhi,MAA-Chennai
304,IndiGo,6E - 671,21:20,02:50,5h 30m,1 stop at Pune,"25,117",DEL-Delhi,MAA-Chennai
305,IndiGo,6E - 6261,19:45,02:10,6h 25m,1 stop at Mumbai,"25,168",DEL-Delhi,MAA-Chennai
306,IndiGo,6E - 2517,20:00,02:10,6h 10m,1 stop at Kolkata,"25,432",DEL-Delhi,MAA-Chennai
307,Vistara,UK - 929,21:20,19:50,22h 30m,"2 Stops (AMD, BOM)","26,378",DEL-Delhi,MAA-Chennai
308,Go First,G8 - 330,20:50,07:35,10h 45m,1 stop at Mumbai,"26,704",DEL-Delhi,MAA-Chennai
309,Go First,G8 - 323,18:20,07:35,13h 15m,1 stop at Mumbai,"26,704",DEL-Delhi,MAA-Chennai
310,IndiGo,6E - 2082,15:20,20:40,5h 20m,1 stop at Kolkata,"26,902",DEL-Delhi,MAA-Chennai
311,Vistara,UK - 955,17:45,19:50,26h 5m,1 stop at Mumbai,"26,955",DEL-Delhi,MAA-Chennai
312,Vistara,UK - 969,18:10,19:50,25h 40m,"2 Stops (AMD, BOM)","27,407",DEL-Delhi,MAA-Chennai
313,Vistara,UK - 953,20:40,19:50,23h 10m,1 stop at Mumbai,"29,160",DEL-Delhi,MAA-Chennai
314,Vistara,UK - 977,19:00,19:50,24h 50m,1 stop at Mumbai,"30,210",DEL-Delhi,MAA-Chennai
315,Vistara,UK - 985,19:45,19:50,24h 5m,1 stop at Mumbai,"32,310",DEL-Delhi,MAA-Chennai
316,Vistara,UK - 929,21:20,11:50,14h 30m,"2 Stops (AMD, BOM)","32,678",DEL-Delhi,MAA-Chennai
317,Vistara,UK - 955,17:45,08:50,15h 5m,1 stop at Mumbai,"33,255",DEL-Delhi,MAA-Chennai
318,Vistara,UK - 933,15:30,08:50,17h 20m,1 stop at Mumbai,"33,255",DEL-Delhi,MAA-Chennai
319,Vistara,UK - 955,17:45,11:50,18h 5m,1 stop at Mumbai,"33,255",DEL-Delhi,MAA-Chennai
320,Vistara,UK - 951,14:20,08:50,18h 30m,1 stop at Mumbai,"33,255",DEL-Delhi,MAA-Chennai
321,Vistara,UK - 933,15:30,11:50,20h 20m,1 stop at Mumbai,"33,255",DEL-Delhi,MAA-Chennai
322,Vistara,UK - 951,14:20,11:50,21h 30m,1 stop at Mumbai,"33,255",DEL-Delhi,MAA-Chennai
323,Vistara,UK - 953,20:40,08:50,12h 10m,1 stop at Mumbai,"35,460",DEL-Delhi,MAA-Chennai
324,Vistara,UK - 953,20:40,11:50,15h 10m,1 stop at Mumbai,"35,460",DEL-Delhi,MAA-Chennai
325,Vistara,UK - 981,21:30,19:50,22h 20m,1 stop at Mumbai,"35,460",DEL-Delhi,MAA-Chennai
326,Vistara,UK - 977,19:00,08:50,13h 50m,1 stop at Mumbai,"36,510",DEL-Delhi,MAA-Chennai
327,Vistara,UK - 977,19:00,11:50,16h 50m,1 stop at Mumbai,"36,510",DEL-Delhi,MAA-Chennai
328,Vistara,UK - 985,19:45,08:50,13h 5m,1 stop at Mumbai,"38,610",DEL-Delhi,MAA-Chennai
329,Vistara,UK - 985,19:45,11:50,16h 5m,1 stop at Mumbai,"38,610",DEL-Delhi,MAA-Chennai
330,Vistara,UK - 969,18:10,19:50,25h 40m,"2 Stops (AMD, BOM)","39,482",DEL-Delhi,MAA-Chennai
331,Vistara,UK - 981,21:30,08:50,11h 20m,1 stop at Mumbai,"41,760",DEL-Delhi,MAA-Chennai
332,Vistara,UK - 981,21:30,11:50,14h 20m,1 stop at Mumbai,"41,760",DEL-Delhi,MAA-Chennai
333,Vistara,UK - 969,18:10,08:50,14h 40m,"2 Stops (AMD, BOM)","45,782",DEL-Delhi,MAA-Chennai
334,Vistara,UK - 969,18:10,11:50,17h 40m,"2 Stops (AMD, BOM)","45,782",DEL-Delhi,MAA-Chennai
335,Vistara,UK - 941,16:55,08:50,15h 55m,1 stop at Mumbai,"52,260",DEL-Delhi,MAA-Chennai
336,Air India,AI - 531,19:00,20:35,1h 35m,Non Stop,"2,596",DEL-Delhi,AMD-Ahmedabad
337,IndiGo,6E - 607,22:30,00:10,1h 40m,Non Stop,"2,791",DEL-Delhi,AMD-Ahmedabad
338,Vistara,UK - 929,21:20,23:00,1h 40m,Non Stop,"2,858",DEL-Delhi,AMD-Ahmedabad
339,Go First,G8 - 713,19:15,20:45,1h 30m,Non Stop,"3,153",DEL-Delhi,AMD-Ahmedabad
340,IndiGo,6E - 153,19:35,21:10,1h 35m,Non Stop,"3,240",DEL-Delhi,AMD-Ahmedabad
341,Go First,G8 - 717,16:45,18:20,1h 35m,Non Stop,"4,038",DEL-Delhi,AMD-Ahmedabad
342,Vistara,UK - 969,18:10,19:55,1h 45m,Non Stop,"4,097",DEL-Delhi,AMD-Ahmedabad
343,SpiceJet,SG - 8921,20:10,21:35,1h 25m,Non Stop,"4,576",DEL-Delhi,AMD-Ahmedabad
344,SpiceJet,SG - 345,16:30,18:15,1h 45m,Non Stop,"4,576",DEL-Delhi,AMD-Ahmedabad
345,IndiGo,6E - 6939,17:25,18:55,1h 30m,Non Stop,"5,034",DEL-Delhi,AMD-Ahmedabad
346,SpiceJet,SG - 2978,20:00,07:35,11h 35m,1 stop at Jaipur,"9,182",DEL-Delhi,AMD-Ahmedabad
347,SpiceJet,SG - 2978,20:00,14:35,18h 35m,1 stop at Jaipur,"9,182",DEL-Delhi,AMD-Ahmedabad
348,Vistara,UK - 933,15:30,23:50,8h 20m,1 stop at Mumbai,"12,045",DEL-Delhi,AMD-Ahmedabad
349,Vistara,UK - 951,14:20,23:50,9h 30m,1 stop at Mumbai,"12,045",DEL-Delhi,AMD-Ahmedabad
350,IndiGo,6E - 6822,14:45,22:25,7h 40m,1 stop at Bhopal,"12,386",DEL-Delhi,AMD-Ahmedabad
351,IndiGo,6E - 2196,15:00,20:25,5h 25m,1 stop at Chandigarh,"13,357",DEL-Delhi,AMD-Ahmedabad
352,Vistara,UK - 955,17:45,23:50,6h 5m,1 stop at Mumbai,"13,410",DEL-Delhi,AMD-Ahmedabad
353,Vistara,UK - 977,19:00,23:50,4h 50m,1 stop at Mumbai,"15,300",DEL-Delhi,AMD-Ahmedabad
354,Vistara,UK - 643,14:10,23:50,9h 40m,"2 Stops (SXR, BOM)","15,681",DEL-Delhi,AMD-Ahmedabad
355,Vistara,UK - 933,15:30,07:50,16h 20m,1 stop at Mumbai,"15,930",DEL-Delhi,AMD-Ahmedabad
356,Vistara,UK - 951,14:20,07:50,17h 30m,1 stop at Mumbai,"15,930",DEL-Delhi,AMD-Ahmedabad
357,IndiGo,6E - 2084,21:55,06:50,8h 55m,1 stop at Lucknow,"16,244",DEL-Delhi,AMD-Ahmedabad
358,Vistara,UK - 955,17:45,07:50,14h 5m,1 stop at Mumbai,"17,295",DEL-Delhi,AMD-Ahmedabad
359,Vistara,UK - 955,17:45,21:25,27h 40m,1 stop at Mumbai,"17,295",DEL-Delhi,AMD-Ahmedabad
360,IndiGo,6E - 682,20:40,06:50,10h 10m,1 stop at Lucknow,"17,320",DEL-Delhi,AMD-Ahmedabad
361,Vistara,UK - 985,19:45,23:50,4h 5m,1 stop at Mumbai,"17,400",DEL-Delhi,AMD-Ahmedabad
362,Vistara,UK - 953,20:40,07:50,11h 10m,1 stop at Mumbai,"18,135",DEL-Delhi,AMD-Ahmedabad
363,Vistara,UK - 953,20:40,21:25,24h 45m,1 stop at Mumbai,"18,135",DEL-Delhi,AMD-Ahmedabad
364,Vistara,UK - 953,20:40,23:50,27h 10m,1 stop at Mumbai,"18,135",DEL-Delhi,AMD-Ahmedabad
365,Vistara,UK - 819,14:15,23:50,9h 35m,"2 Stops (BLR, BOM)","19,101",DEL-Delhi,AMD-Ahmedabad
366,Vistara,UK - 977,19:00,07:50,12h 50m,1 stop at Mumbai,"19,185",DEL-Delhi,AMD-Ahmedabad
367,Vistara,UK - 977,19:00,21:25,26h 25m,1 stop at Mumbai,"19,185",DEL-Delhi,AMD-Ahmedabad
368,Vistara,UK - 933,15:30,21:25,5h 55m,1 stop at Mumbai,"19,920",DEL-Delhi,AMD-Ahmedabad
369,Vistara,UK - 951,14:20,21:25,7h 5m,1 stop at Mumbai,"19,920",DEL-Delhi,AMD-Ahmedabad
370,Vistara,UK - 871,20:35,21:25,24h 50m,"2 Stops (HYD, BOM)","20,654",DEL-Delhi,AMD-Ahmedabad
371,Vistara,UK - 871,20:35,21:25,24h 50m,"2 Stops (HYD, BOM)","20,654",DEL-Delhi,AMD-Ahmedabad
372,Vistara,UK - 871,20:35,23:50,27h 15m,"2 Stops (HYD, BOM)","20,654",DEL-Delhi,AMD-Ahmedabad
373,Vistara,UK - 871,20:35,23:50,27h 15m,"2 Stops (HYD, BOM)","20,654",DEL-Delhi,AMD-Ahmedabad
374,Vistara,UK - 879,17:35,21:25,27h 50m,"2 Stops (HYD, BOM)","20,654",DEL-Delhi,AMD-Ahmedabad
375,Vistara,UK - 879,17:35,21:25,27h 50m,"2 Stops (HYD, BOM)","20,654",DEL-Delhi,AMD-Ahmedabad
376,Vistara,UK - 879,17:35,23:50,30h 15m,"2 Stops (HYD, BOM)","20,654",DEL-Delhi,AMD-Ahmedabad
377,Vistara,UK - 871,20:35,21:25,24h 50m,"2 Stops (HYD, BOM)","20,865",DEL-Delhi,AMD-Ahmedabad
378,Vistara,UK - 871,20:35,23:50,27h 15m,"2 Stops (HYD, BOM)","20,865",DEL-Delhi,AMD-Ahmedabad
379,Vistara,UK - 879,17:35,21:25,27h 50m,"2 Stops (HYD, BOM)","20,865",DEL-Delhi,AMD-Ahmedabad
380,Vistara,UK - 879,17:35,23:50,30h 15m,"2 Stops (HYD, BOM)","20,865",DEL-Delhi,AMD-Ahmedabad
381,Air India,AI - 814,22:30,20:00,21h 30m,1 stop at Mumbai,"23,249",DEL-Delhi,AMD-Ahmedabad
382,Air India,AI - 605,21:15,20:00,22h 45m,1 stop at Mumbai,"23,249",DEL-Delhi,AMD-Ahmedabad
383,Air India,AI - 805,20:00,20:00,24h,1 stop at Mumbai,"23,249",DEL-Delhi,AMD-Ahmedabad
384,Air India,AI - 441,17:55,20:00,26h 5m,1 stop at Mumbai,"23,249",DEL-Delhi,AMD-Ahmedabad
385,Air India,AI - 853,18:50,14:15,19h 25m,1 stop at Pune,"24,824",DEL-Delhi,AMD-Ahmedabad
386,Air India,AI - 849,16:10,14:15,22h 5m,1 stop at Pune,"24,824",DEL-Delhi,AMD-Ahmedabad
387,Vistara,UK - 643,14:10,21:25,7h 15m,"2 Stops (SXR, BOM)","26,850",DEL-Delhi,AMD-Ahmedabad
388,Air India,AI - 883,22:00,20:00,22h,"2 Stops (GOI, BOM)","28,289",DEL-Delhi,AMD-Ahmedabad
389,Air India,AI - 883,22:00,20:00,22h,"2 Stops (GOI, BOM)","28,289",DEL-Delhi,AMD-Ahmedabad
390,Vistara,UK - 819,14:15,23:50,9h 35m,"2 Stops (BLR, BOM)","30,336",DEL-Delhi,AMD-Ahmedabad
391,Air India,AI - 473,18:40,20:00,25h 20m,"2 Stops (BBI, BOM)","31,019",DEL-Delhi,AMD-Ahmedabad
392,Vistara,UK - 817,16:05,23:50,7h 45m,"2 Stops (BLR, BOM)","32,279",DEL-Delhi,AMD-Ahmedabad
393,Go First,G8 - 330,20:50,06:15,9h 25m,1 stop at Mumbai,"8,159",DEL-Delhi,GOI-Goa
394,Go First,G8 - 323,18:20,06:15,11h 55m,1 stop at Mumbai,"8,159",DEL-Delhi,GOI-Goa
395,Go First,G8 - 336,15:15,06:15,15h,1 stop at Mumbai,"8,159",DEL-Delhi,GOI-Goa
396,SpiceJet,SG - 8190,20:25,00:25,4h,1 stop at Pune,"8,159",DEL-Delhi,GOI-Goa
397,SpiceJet,SG - 345,16:30,20:35,4h 5m,1 stop at Ahmedabad,"8,159",DEL-Delhi,GOI-Goa
398,SpiceJet,SG - 8938,17:05,00:25,7h 20m,1 stop at Pune,"8,159",DEL-Delhi,GOI-Goa
399,SpiceJet,SG - 8921,20:10,07:20,11h 10m,1 stop at Ahmedabad,"8,159",DEL-Delhi,GOI-Goa
400,SpiceJet,SG - 345,16:30,07:20,14h 50m,1 stop at Ahmedabad,"8,159",DEL-Delhi,GOI-Goa
401,SpiceJet,SG - 8105,22:00,21:25,23h 25m,1 stop at Hyderabad,"8,159",DEL-Delhi,GOI-Goa
402,SpiceJet,SG - 8921,20:10,20:35,24h 25m,1 stop at Ahmedabad,"8,159",DEL-Delhi,GOI-Goa
403,SpiceJet,SG - 162,21:00,21:25,24h 25m,1 stop at Hyderabad,"8,159",DEL-Delhi,GOI-Goa
404,SpiceJet,SG - 3755,17:35,18:15,24h 40m,1 stop at Rajkot,"8,159",DEL-Delhi,GOI-Goa
405,IndiGo,6E - 2117,16:20,18:40,2h 20m,Non Stop,"8,159",DEL-Delhi,GOI-Goa
406,IndiGo,6E - 2792,19:00,21:30,2h 30m,Non Stop,"8,159",DEL-Delhi,GOI-Goa
407,IndiGo,6E - 505,21:45,00:20,2h 35m,Non Stop,"8,159",DEL-Delhi,GOI-Goa
408,IndiGo,6E - 2532,20:10,01:55,5h 45m,1 stop at Bengaluru,"8,159",DEL-Delhi,GOI-Goa
409,IndiGo,6E - 2187,15:00,21:30,6h 30m,1 stop at Hyderabad,"8,159",DEL-Delhi,GOI-Goa
410,Vistara,UK - 855,18:40,21:20,2h 40m,Non Stop,"8,160",DEL-Delhi,GOI-Goa
411,Air India,AI - 883,22:00,00:40,2h 40m,Non Stop,"8,160",DEL-Delhi,GOI-Goa
412,Vistara,UK - 929,21:20,12:45,15h 25m,"2 Stops (AMD, BOM)","9,848",DEL-Delhi,GOI-Goa
413,IndiGo,6E - 2487,17:15,22:40,5h 25m,1 stop at Bengaluru,"9,986",DEL-Delhi,GOI-Goa
414,IndiGo,6E - 2487,17:15,01:55,8h 40m,1 stop at Bengaluru,"9,986",DEL-Delhi,GOI-Goa
415,Air Asia,I5 - 1732,21:50,05:55,8h 5m,1 stop at Bengaluru,"10,201",DEL-Delhi,GOI-Goa
416,Air Asia,I5 - 721,21:00,05:55,8h 55m,1 stop at Bengaluru,"10,201",DEL-Delhi,GOI-Goa
417,IndiGo,6E - 6939,17:25,22:35,5h 10m,1 stop at Ahmedabad,"10,692",DEL-Delhi,GOI-Goa
418,Air Asia,I5 - 857,19:10,05:55,10h 45m,1 stop at Bengaluru,"11,160",DEL-Delhi,GOI-Goa
419,IndiGo,6E - 2143,17:55,01:10,7h 15m,1 stop at Pune,"11,467",DEL-Delhi,GOI-Goa
420,Air India,AI - 441,17:55,22:20,4h 25m,1 stop at Mumbai,"11,520",DEL-Delhi,GOI-Goa
421,Air India,AI - 814,22:30,06:20,7h 50m,1 stop at Mumbai,"11,520",DEL-Delhi,GOI-Goa
422,Air India,AI - 863,14:00,22:20,8h 20m,1 stop at Mumbai,"11,520",DEL-Delhi,GOI-Goa
423,Air India,AI - 605,21:15,06:20,9h 5m,1 stop at Mumbai,"11,520",DEL-Delhi,GOI-Goa
424,Air India,AI - 805,20:00,06:20,10h 20m,1 stop at Mumbai,"11,520",DEL-Delhi,GOI-Goa
425,Air India,AI - 441,17:55,06:20,12h 25m,1 stop at Mumbai,"11,520",DEL-Delhi,GOI-Goa
426,Air India,AI - 814,22:30,14:35,16h 5m,1 stop at Mumbai,"11,520",DEL-Delhi,GOI-Goa
427,Air India,AI - 863,14:00,06:20,16h 20m,1 stop at Mumbai,"11,520",DEL-Delhi,GOI-Goa
428,Air India,AI - 605,21:15,14:35,17h 20m,1 stop at Mumbai,"11,520",DEL-Delhi,GOI-Goa
429,Air India,AI - 805,20:00,14:35,18h 35m,1 stop at Mumbai,"11,520",DEL-Delhi,GOI-Goa
430,Air India,AI - 441,17:55,14:35,20h 40m,1 stop at Mumbai,"11,520",DEL-Delhi,GOI-Goa
431,Air India,AI - 863,14:00,14:35,24h 35m,1 stop at Mumbai,"11,520",DEL-Delhi,GOI-Goa
432,SpiceJet,SG - 537,20:00,22:30,26h 30m,1 stop at Bengaluru,"11,896",DEL-Delhi,GOI-Goa
433,Vistara,UK - 933,15:30,12:45,21h 15m,1 stop at Mumbai,"12,045",DEL-Delhi,GOI-Goa
434,Vistara,UK - 951,14:20,12:45,22h 25m,1 stop at Mumbai,"12,045",DEL-Delhi,GOI-Goa
435,IndiGo,6E - 2114,21:55,06:15,8h 20m,1 stop at Mumbai,"12,569",DEL-Delhi,GOI-Goa
436,IndiGo,6E - 2187,15:00,22:55,7h 55m,1 stop at Hyderabad,"12,727",DEL-Delhi,GOI-Goa
437,Air India,AI - 814,22:30,22:20,23h 50m,1 stop at Mumbai,"12,780",DEL-Delhi,GOI-Goa
438,Air India,AI - 605,21:15,22:20,25h 5m,1 stop at Mumbai,"12,780",DEL-Delhi,GOI-Goa
439,Air India,AI - 805,20:00,22:20,26h 20m,1 stop at Mumbai,"12,780",DEL-Delhi,GOI-Goa
440,IndiGo,6E - 6823,18:05,22:55,4h 50m,1 stop at Hyderabad,"13,147",DEL-Delhi,GOI-Goa
441,SpiceJet,SG - 711,21:40,12:55,15h 15m,1 stop at Mumbai,"13,167",DEL-Delhi,GOI-Goa
442,SpiceJet,SG - 8169,19:45,12:55,17h 10m,1 stop at Mumbai,"13,167",DEL-Delhi,GOI-Goa
443,Vistara,UK - 955,17:45,12:45,19h,1 stop at Mumbai,"13,410",DEL-Delhi,GOI-Goa
444,Vistara,UK - 807,20:40,14:05,17h 25m,1 stop at Bengaluru,"13,851",DEL-Delhi,GOI-Goa
445,Vistara,UK - 813,17:35,14:05,20h 30m,1 stop at Bengaluru,"13,851",DEL-Delhi,GOI-Goa
446,Vistara,UK - 819,14:15,14:05,23h 50m,1 stop at Bengaluru,"13,851",DEL-Delhi,GOI-Goa
447,Vistara,UK - 953,20:40,12:45,16h 5m,1 stop at Mumbai,"14,250",DEL-Delhi,GOI-Goa
448,Vistara,UK - 871,20:35,12:45,16h 10m,"2 Stops (HYD, BOM)","14,678",DEL-Delhi,GOI-Goa
449,Vistara,UK - 871,20:35,12:45,16h 10m,"2 Stops (HYD, BOM)","14,678",DEL-Delhi,GOI-Goa
450,Vistara,UK - 899,14:45,12:45,22h,"2 Stops (HYD, BOM)","14,678",DEL-Delhi,GOI-Goa
